Gold Label,words,m_label,covid,economic,education,environmental,foreign policy,governance,health,immigration,military,safety,social cultural,social programs
"economic,governance,social cultural,immigration","government spending,border,congress,constitution,xenophobia","economic,governance,immigration",0,correct label,0,0,0,correct label,0,correct label,0,0,0,0
"military,governance","military,base,constitution,congress","governance,military",0,0,0,0,0,correct label,0,0,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"salvador,million manufacturing,workers,manufacturing,unemployment,dominican republic","economic,foreign policy",0,"million manufacturing,manufacturing,unemployment,workers",0,0,"dominican republic,salvador",0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,environmental","new deal,green new,green new deal",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"police officers,police,officers",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
health,"drinking water,planet",environmental,0,0,0,"planet,drinking water",0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs",health,health,0,0,0,0,0,0,correct label,0,0,0,0,0
safety,gun,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"immigration,economic","manufacturing,immigrants,jobs lost,jobs","economic,immigration",0,correct label,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","economic,racial","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","health,health care system,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"gun violence,school,gun,senseless,lockdown","covid,education,foreign policy,safety",lockdown,0,school,0,senseless,0,0,0,0,"gun,gun violence",0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"united nations,climate change,climate,planet","environmental,foreign policy",0,0,0,"climate change,planet,climate",united nations,0,0,0,0,0,0,0
governance,"federal,democracy,held hostage,federal employees","foreign policy,governance",0,0,0,0,held hostage,"democracy,federal,federal employees",0,0,0,0,0,0
"environmental,economic","fuel,fossil fuel,jobs,fossil","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,barr,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
environmental,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"sexual orientation,religion,color,sexual","safety,social cultural",0,0,0,0,0,0,0,0,0,sexual,"religion,color,sexual orientation,sexual",0
no topic,college,education,0,0,college,0,0,0,0,0,0,0,0,college
"economic,environmental","india,fossil,fuel,climate change,deadly,fossil fuel,climate,planet","covid,environmental,foreign policy",deadly,0,0,correct label,india,0,0,0,0,0,0,0
"foreign policy,military","wars,every veteran,forever wars","foreign policy,military",0,0,0,0,correct label,0,0,0,correct label,0,0,0
"social cultural,governance","expand voting rights,voting rights",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,environmental","defeat climate,climatedebate,floods,climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,social cultural","unemployment,latinos","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","medicare,health,medicare for all,health insurance,private health insurance,private health","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
"military,foreign policy",regime,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
economic,affordable,social programs,0,0,0,0,0,0,0,0,0,0,0,affordable
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"governance,economic","federal,shutdown,mortgages,federal employees,reopen","covid,economic,governance","reopen,shutdown",correct label,0,0,0,correct label,0,0,0,0,0,0
"economic,education,environmental,foreign policy,social programs,military","housing,endless war,tax,child care,clean air,military,education,budget","economic,education,environmental,foreign policy,military,social programs",0,correct label,correct label,correct label,correct label,0,0,0,correct label,0,0,correct label
"health,social programs,economic",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"hearings,impeachment,congress",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,jobs,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"economic,education,social programs,environmental","special interests,environment,consumers,colleges","economic,environmental,governance,social programs",0,correct label,0,correct label,0,special interests,0,0,0,0,0,correct label
safety,"gun,gun violence,loophole",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"education,social programs",public schools,education,0,0,correct label,0,0,0,0,0,0,0,0,0
economic,middle class,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"health,safety","health,federal,shootings,health services,addiction","governance,health,safety,social programs",0,0,0,0,0,federal,correct label,0,0,correct label,0,health services
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"the nra,nra,congress","governance,safety",0,0,0,0,0,congress,0,0,0,"nra,the nra",0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"gun,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education,social programs","debt,student,student debt crisis,economy,college,student debt,crushing student,jobs","economic,education,social programs",0,correct label,correct label,0,0,0,0,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,immigration","immigration reform,comprehensive immigration,anti immigrant,racism,immigration,poland","foreign policy,immigration,social cultural",0,0,0,0,poland,0,0,correct label,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,border,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","paid family leave,paid family","social cultural,social programs",0,0,0,0,0,0,0,0,0,0,paid family leave,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"environment,business","economic,environmental",0,business,0,environment,0,0,0,0,0,0,0,0
"education,environmental,governance,health,social programs,economic","health,housing,living wage,clean environment,affordable,environment,health care,affordable housing,income,economic,bill of rights,education","economic,education,environmental,governance,health,social programs",0,correct label,correct label,correct label,0,correct label,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,federal,governance,0,0,0,0,0,federal,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,social programs,economic","college graduates,debt,student,graduates,paying jobs,college,urban areas,student debt,jobs","economic,education,safety,social programs",0,correct label,correct label,0,0,0,0,0,0,urban areas,0,correct label
no topic,"high school,school",education,0,0,"school,high school",0,0,0,0,0,0,0,0,0
social programs,ubi,social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
"economic,social cultural",economy,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
social programs,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"economic,social programs","treasury,social security benefits,market,social security,security trust,recession,beneficiaries,savings,wages,assets,security benefits,stock","economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural","transgender,color",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"safety,social cultural","black,race",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"health,environmental",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","black america,black",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"military,social cultural,immigration","prejudice,islamophobia,cages","immigration,social cultural",0,0,0,0,0,0,0,correct label,0,0,correct label,0
safety,rape,social cultural,0,0,0,0,0,0,0,0,0,0,rape,0
"immigration,safety","detention,private prisons,detention centers","immigration,safety",0,0,0,0,0,0,0,correct label,0,correct label,0,0
"health,social programs","medicare,medicare for all,doctors",social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
"immigration,social cultural","racist,immigration","immigration,social cultural",0,0,0,0,0,0,0,correct label,0,0,correct label,0
governance,prosecute,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"education,immigration,social programs","immigration makes,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
economic,"special interests,economy","economic,governance",0,economy,0,0,0,special interests,0,0,0,0,0,0
economic,"warfare,democracy","foreign policy,governance",0,0,0,0,warfare,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural","emmett,racism,federal","governance,safety,social cultural",0,0,0,0,0,federal,0,0,0,correct label,correct label,0
"environmental,economic",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"immigration,governance","supreme court,census,2020 census,commerce","economic,governance,immigration",0,commerce,0,0,0,correct label,0,correct label,0,0,0,0
"safety,economic","economic,billions,economic security","economic,safety",0,correct label,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,climate,environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education,social programs","debt,student,business,college,student debt,college debt","economic,education,social programs",0,correct label,correct label,0,0,0,0,0,0,0,0,correct label
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs,economic","medicare,tax,social security,large corporations,wealthy,deficit","economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,correct label
environmental,"environment,climate,climate change",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
"environmental,health,immigration,social programs,economic","healthcare immigration,democracy,healthcare,climate change,income,immigration,climate,fiscal","economic,environmental,governance,health,immigration,social programs",0,correct label,0,correct label,0,democracy,correct label,correct label,0,0,0,correct label
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"drugs,incarcerated",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
economic,"middle class,federal,economy,taxes","economic,governance",0,"middle class,economy,taxes",0,0,0,federal,0,0,0,0,0,0
"health,social cultural,social programs","health,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
environmental,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,governance","democracy,expand voting rights,right to vote,voting rights,color","governance,social cultural",0,0,0,0,0,correct label,0,0,0,0,correct label,0
"governance,economic","universities,billions,free speech,federal","economic,governance,social cultural,social programs",0,correct label,0,0,0,correct label,0,0,0,0,free speech,universities
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,"asylum seekers,immigrants,asylum,borders,terrorism,babies,cages","foreign policy,immigration,social cultural",0,0,0,0,terrorism,0,0,"asylum seekers,asylum,borders,immigrants,cages",0,0,babies,0
"environmental,economic","fossil,fossil fuels,fuel,climate change,fossil fuel,climate,planet",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,military",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,self serving,military,0,0,0,0,0,0,0,0,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"environmental,economic","creating jobs,new deal,green new,green new deal,economic,jobs","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,governance,health,safety,health","federal,drinking water,water crisis,flint water,water act,safe drinking,million jobs,jobs","economic,environmental,governance,safety",0,correct label,0,"water act,safe drinking,water crisis,drinking water",0,correct label,0,0,0,correct label,0,0
no topic,jobs,economic,0,jobs,0,0,0,0,0,0,0,0,0,0
"health,social cultural,social programs","medicare,health,medicare for all,reproductive health,health care,guarantee health","health,social cultural,social programs",0,0,0,0,0,0,correct label,0,0,0,correct label,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,testing,covid,testing,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
